hex(SHA1(advertiser_id))	timestamp	latitude	longitude	altitude	speed	ipv_4	ipv_6	country	user_agent	wifi_ssid	wifi_bssid	geohash_12	iso_date	device_mac	oui_vendor
A7584C7E187C1B01216FB55902DDFA00CB6A193D	1584981845	-34.651047	-58.840515	0	0	191.102.18.87	FE80::AC7C:A9FF:FEB0:3BE	AR	"Mozilla/5.0 (Linux; Android 8.1.0; moto e5 play Build/OPGS28.54-53-81; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/80.0.3987.149 Mobile Safari/537.36"	"STARNETWORKS_FAH_8489"	30:d3:86:7f:84:88	69y4v5cxh9hb	2020-03-23	ae:7c:a9:b0:03:be	
A7584C7E187C1B01216FB55902DDFA00CB6A193D	1584982205	-34.651047	-58.840515	0	0	191.102.18.87	FE80::AC7C:A9FF:FEB0:3BE	AR	"Mozilla/5.0 (Linux; Android 8.1.0; moto e5 play Build/OPGS28.54-53-81; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/80.0.3987.149 Mobile Safari/537.36"	"STARNETWORKS_FAH_8489"	30:d3:86:7f:84:88	69y4v5cxh9hb	2020-03-23	ae:7c:a9:b0:03:be	
A7584C7E187C1B01216FB55902DDFA00CB6A193D	1584983447	-34.651073	-58.840508	0	0	191.102.18.87	FE80::AC7C:A9FF:FEB0:3BE	AR	"Mozilla/5.0 (Linux; Android 8.1.0; moto e5 play Build/OPGS28.54-53-81; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/80.0.3987.149 Mobile Safari/537.36"	"STARNETWORKS_FAH_8489"	30:d3:86:7f:84:88	69y4v5cwugd9	2020-03-23	ae:7c:a9:b0:03:be	
A7584C7E187C1B01216FB55902DDFA00CB6A193D	1584984571	-34.650993	-58.840527	0	0	191.102.18.87	FE80::AC7C:A9FF:FEB0:3BE	AR	"Mozilla/5.0 (Linux; Android 8.1.0; moto e5 play Build/OPGS28.54-53-81; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/80.0.3987.149 Mobile Safari/537.36"	"STARNETWORKS_FAH_8489"	30:d3:86:7f:84:88	69y4v5cxk758	2020-03-23	ae:7c:a9:b0:03:be	
A7584C7E187C1B01216FB55902DDFA00CB6A193D	1584984941	-34.651115	-58.840504	0	0	191.102.18.87	FE80::AC7C:A9FF:FEB0:3BE	AR	"Mozilla/5.0 (Linux; Android 8.1.0; moto e5 play Build/OPGS28.54-53-81; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/80.0.3987.149 Mobile Safari/537.36"	"STARNETWORKS_FAH_8489"	30:d3:86:7f:84:88	69y4v5cwsuhy	2020-03-23	ae:7c:a9:b0:03:be	
A7584C7E187C1B01216FB55902DDFA00CB6A193D	1584985676	-34.650993	-58.840527	0	0	191.102.18.87	FE80::AC7C:A9FF:FEB0:3BE	AR	"Mozilla/5.0 (Linux; Android 8.1.0; moto e5 play Build/OPGS28.54-53-81; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/80.0.3987.149 Mobile Safari/537.36"	"STARNETWORKS_FAH_8489"	30:d3:86:7f:84:88	69y4v5cxk758	2020-03-23	ae:7c:a9:b0:03:be	
A7584C7E187C1B01216FB55902DDFA00CB6A193D	1584987375	-34.650993	-58.840527	0	0	191.102.18.87	FE80::AC7C:A9FF:FEB0:3BE	AR	"Mozilla/5.0 (Linux; Android 8.1.0; moto e5 play Build/OPGS28.54-53-81; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/80.0.3987.149 Mobile Safari/537.36"	"STARNETWORKS_FAH_8489"	30:d3:86:7f:84:88	69y4v5cxk758	2020-03-23	ae:7c:a9:b0:03:be	
A7584C7E187C1B01216FB55902DDFA00CB6A193D	1584990500	-34.651005	-58.84051	0	0	191.102.18.87	FE80::AC7C:A9FF:FEB0:3BE	AR	"Mozilla/5.0 (Linux; Android 8.1.0; moto e5 play Build/OPGS28.54-53-81; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/80.0.3987.149 Mobile Safari/537.36"	"STARNETWORKS_FAH_8489"	30:d3:86:7f:84:88	69y4v5cxk8vb	2020-03-23	ae:7c:a9:b0:03:be	
A7584C7E187C1B01216FB55902DDFA00CB6A193D	1584990890	-34.651005	-58.84051	0	0	191.102.18.87	FE80::AC7C:A9FF:FEB0:3BE	AR	"Mozilla/5.0 (Linux; Android 8.1.0; moto e5 play Build/OPGS28.54-53-81; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/80.0.3987.149 Mobile Safari/537.36"	"STARNETWORKS_FAH_8489"	30:d3:86:7f:84:88	69y4v5cxk8vb	2020-03-23	ae:7c:a9:b0:03:be	
A7584C7E187C1B01216FB55902DDFA00CB6A193D	1584990891	-34.651005	-58.84051	0	0	191.102.18.87	FE80::AC7C:A9FF:FEB0:3BE	AR	"Mozilla/5.0 (Linux; Android 8.1.0; moto e5 play Build/OPGS28.54-53-81; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/80.0.3987.149 Mobile Safari/537.36"	"STARNETWORKS_FAH_8489"	30:d3:86:7f:84:88	69y4v5cxk8vb	2020-03-23	ae:7c:a9:b0:03:be	
A7584C7E187C1B01216FB55902DDFA00CB6A193D	1584992681	-34.651005	-58.84051	0	0	191.102.18.87	FE80::AC7C:A9FF:FEB0:3BE	AR	"Mozilla/5.0 (Linux; Android 8.1.0; moto e5 play Build/OPGS28.54-53-81; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/80.0.3987.149 Mobile Safari/537.36"	"STARNETWORKS_FAH_8489"	30:d3:86:7f:84:88	69y4v5cxk8vb	2020-03-23	ae:7c:a9:b0:03:be	
A7584C7E187C1B01216FB55902DDFA00CB6A193D	1584992921	-34.651005	-58.84051	0	0	191.102.18.87	FE80::AC7C:A9FF:FEB0:3BE	AR	"Mozilla/5.0 (Linux; Android 8.1.0; moto e5 play Build/OPGS28.54-53-81; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/80.0.3987.149 Mobile Safari/537.36"	"STARNETWORKS_FAH_8489"	30:d3:86:7f:84:88	69y4v5cxk8vb	2020-03-23	ae:7c:a9:b0:03:be	
A7584C7E187C1B01216FB55902DDFA00CB6A193D	1584993719	-34.650993	-58.84052	0	0	191.102.18.87	FE80::AC7C:A9FF:FEB0:3BE	AR	"Mozilla/5.0 (Linux; Android 8.1.0; moto e5 play Build/OPGS28.54-53-81; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/80.0.3987.149 Mobile Safari/537.36"	"STARNETWORKS_FAH_8489"	30:d3:86:7f:84:88	69y4v5cxkd99	2020-03-23	ae:7c:a9:b0:03:be	
A7584C7E187C1B01216FB55902DDFA00CB6A193D	1584994030	-34.65108	-58.840508	0	0	191.102.18.87	FE80::AC7C:A9FF:FEB0:3BE	AR	"Mozilla/5.0 (Linux; Android 8.1.0; moto e5 play Build/OPGS28.54-53-81; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/80.0.3987.149 Mobile Safari/537.36"	"STARNETWORKS_FAH_8489"	30:d3:86:7f:84:88	69y4v5cwuf2s	2020-03-23	ae:7c:a9:b0:03:be	
A7584C7E187C1B01216FB55902DDFA00CB6A193D	1584994069	-34.651054	-58.840515	0	0	191.102.18.87	FE80::AC7C:A9FF:FEB0:3BE	AR	"Mozilla/5.0 (Linux; Android 8.1.0; moto e5 play Build/OPGS28.54-53-81; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/80.0.3987.149 Mobile Safari/537.36"	"STARNETWORKS_FAH_8489"	30:d3:86:7f:84:88	69y4v5cwuxhg	2020-03-23	ae:7c:a9:b0:03:be	
A7584C7E187C1B01216FB55902DDFA00CB6A193D	1584994448	-34.651054	-58.840515	0	0	191.102.18.87	FE80::AC7C:A9FF:FEB0:3BE	AR	"Mozilla/5.0 (Linux; Android 8.1.0; moto e5 play Build/OPGS28.54-53-81; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/80.0.3987.149 Mobile Safari/537.36"	"STARNETWORKS_FAH_8489"	30:d3:86:7f:84:88	69y4v5cwuxhg	2020-03-23	ae:7c:a9:b0:03:be	
A7584C7E187C1B01216FB55902DDFA00CB6A193D	1584998536	-34.650993	-58.840527	0	0	191.102.18.87	FE80::AC7C:A9FF:FEB0:3BE	AR	"Mozilla/5.0 (Linux; Android 8.1.0; moto e5 play Build/OPGS28.54-53-81; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/80.0.3987.149 Mobile Safari/537.36"	"STARNETWORKS_FAH_8489"	30:d3:86:7f:84:88	69y4v5cxk758	2020-03-23	ae:7c:a9:b0:03:be	
A7584C7E187C1B01216FB55902DDFA00CB6A193D	1585000458	-34.650993	-58.840527	0	0	191.102.18.87	FE80::AC7C:A9FF:FEB0:3BE	AR	"Mozilla/5.0 (Linux; Android 8.1.0; moto e5 play Build/OPGS28.54-53-81; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/80.0.3987.149 Mobile Safari/537.36"	"STARNETWORKS_FAH_8489"	30:d3:86:7f:84:88	69y4v5cxk758	2020-03-23	ae:7c:a9:b0:03:be	
A7584C7E187C1B01216FB55902DDFA00CB6A193D	1585000818	-34.650993	-58.840527	0	0	191.102.18.87	FE80::AC7C:A9FF:FEB0:3BE	AR	"Mozilla/5.0 (Linux; Android 8.1.0; moto e5 play Build/OPGS28.54-53-81; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/80.0.3987.149 Mobile Safari/537.36"	"STARNETWORKS_FAH_8489"	30:d3:86:7f:84:88	69y4v5cxk758	2020-03-23	ae:7c:a9:b0:03:be	
A7584C7E187C1B01216FB55902DDFA00CB6A193D	1585006554	-34.650993	-58.840527	0	0	191.102.18.87	FE80::AC7C:A9FF:FEB0:3BE	AR	"Mozilla/5.0 (Linux; Android 8.1.0; moto e5 play Build/OPGS28.54-53-81; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/80.0.3987.149 Mobile Safari/537.36"	"STARNETWORKS_FAH_8489"	30:d3:86:7f:84:88	69y4v5cxk758	2020-03-23	ae:7c:a9:b0:03:be	
A7584C7E187C1B01216FB55902DDFA00CB6A193D	1585007474	-34.650993	-58.840527	0	0	191.102.18.87	FE80::AC7C:A9FF:FEB0:3BE	AR	"Mozilla/5.0 (Linux; Android 8.1.0; moto e5 play Build/OPGS28.54-53-81; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/80.0.3987.149 Mobile Safari/537.36"	"STARNETWORKS_FAH_8489"	30:d3:86:7f:84:88	69y4v5cxk758	2020-03-23	ae:7c:a9:b0:03:be	
126AC987B1B6600115AC2F7C3A40D285464C9A7E	1584926713	-33.31188	-66.38125	0	0		FE80::3678:D7FF:FE8C:6720	AR	"Mozilla/5.0 (Linux; Android 6.0; Ultra Shadow Build/MRA58K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/79.0.3945.136 Mobile Safari/537.36"	0x	00:00:00:00:00:00	6d0f3ry8hxrr	2020-03-23	34:78:d7:8c:67:20	
126AC987B1B6600115AC2F7C3A40D285464C9A7E	1584934867	-33.31188	-66.38125	0	0		FE80::3678:D7FF:FE8C:6720	AR	"Mozilla/5.0 (Linux; Android 6.0; Ultra Shadow Build/MRA58K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/79.0.3945.136 Mobile Safari/537.36"	0x	00:00:00:00:00:00	6d0f3ry8hxrr	2020-03-23	34:78:d7:8c:67:20	
126AC987B1B6600115AC2F7C3A40D285464C9A7E	1584936665	-33.307743	-66.378235	0	0		FE80::3678:D7FF:FE8C:6720	AR	"Mozilla/5.0 (Linux; Android 6.0; Ultra Shadow Build/MRA58K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/79.0.3945.136 Mobile Safari/537.36"	0x	00:00:00:00:00:00	6d0f988b74c8	2020-03-23	34:78:d7:8c:67:20	
126AC987B1B6600115AC2F7C3A40D285464C9A7E	1584949414	-33.311825	-66.38157	0	0	45.178.0.35	FE80::3678:D7FF:FE8C:6720	AR	"Mozilla/5.0 (Linux; Android 6.0; Ultra Shadow Build/MRA58K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/79.0.3945.136 Mobile Safari/537.36"	"Flia.EspejoSanchez"	70:4f:57:c7:90:2c	6d0f3ry2t3ej	2020-03-23	34:78:d7:8c:67:20	
126AC987B1B6600115AC2F7C3A40D285464C9A7E	1584950364	-33.311707	-66.38235	0	0	45.178.0.35	FE80::3678:D7FF:FE8C:6720	AR	"Mozilla/5.0 (Linux; Android 6.0; Ultra Shadow Build/MRA58K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/79.0.3945.136 Mobile Safari/537.36"	"Flia.EspejoSanchez"	70:4f:57:c7:90:2c	6d0f3rvc721j	2020-03-23	34:78:d7:8c:67:20	
126AC987B1B6600115AC2F7C3A40D285464C9A7E	1584951292	-33.311806	-66.381454	0	0	45.178.0.35	FE80::3678:D7FF:FE8C:6720	AR	"Mozilla/5.0 (Linux; Android 6.0; Ultra Shadow Build/MRA58K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/79.0.3945.136 Mobile Safari/537.36"	"GobSL-SL-78"	00:00:00:00:00:00	6d0f3ry88hbr	2020-03-23	34:78:d7:8c:67:20	
126AC987B1B6600115AC2F7C3A40D285464C9A7E	1584953916	-33.311726	-66.381325	0	0	45.178.0.35	FE80::3678:D7FF:FE8C:6720	AR	"Mozilla/5.0 (Linux; Android 6.0; Ultra Shadow Build/MRA58K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/79.0.3945.136 Mobile Safari/537.36"	"Flia.EspejoSanchez"	70:4f:57:c7:90:2c	6d0f3ry95he4	2020-03-23	34:78:d7:8c:67:20	
126AC987B1B6600115AC2F7C3A40D285464C9A7E	1584955200	-33.311356	-66.38149	0	0	45.178.0.35	FE80::3678:D7FF:FE8C:6720	AR	"Mozilla/5.0 (Linux; Android 6.0; Ultra Shadow Build/MRA58K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/79.0.3945.136 Mobile Safari/537.36"	"Flia.EspejoSanchez"	70:4f:57:c7:90:2c	6d0f3ry7r17r	2020-03-23	34:78:d7:8c:67:20	
126AC987B1B6600115AC2F7C3A40D285464C9A7E	1584958458	-33.31189	-66.38164	0	0		FE80::3678:D7FF:FE8C:6720	AR	"Mozilla/5.0 (Linux; Android 6.0; Ultra Shadow Build/MRA58K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/79.0.3945.136 Mobile Safari/537.36"	"Flia.EspejoSanchez"	70:4f:57:c7:90:2c	6d0f3ry25ttp	2020-03-23	34:78:d7:8c:67:20	
126AC987B1B6600115AC2F7C3A40D285464C9A7E	1584962473	-33.31188	-66.38125	0	0	45.178.0.35	FE80::3678:D7FF:FE8C:6720	AR	"Mozilla/5.0 (Linux; Android 6.0; Ultra Shadow Build/MRA58K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/79.0.3945.136 Mobile Safari/537.36"	"Flia.EspejoSanchez"	70:4f:57:c7:90:2c	6d0f3ry8hxrr	2020-03-23	34:78:d7:8c:67:20	
126AC987B1B6600115AC2F7C3A40D285464C9A7E	1584963081	-33.31174	-66.38131	0	0	45.178.0.35	FE80::3678:D7FF:FE8C:6720	AR	"Mozilla/5.0 (Linux; Android 6.0; Ultra Shadow Build/MRA58K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/79.0.3945.136 Mobile Safari/537.36"	"Flia.EspejoSanchez"	70:4f:57:c7:90:2c	6d0f3ry9539w	2020-03-23	34:78:d7:8c:67:20	
126AC987B1B6600115AC2F7C3A40D285464C9A7E	1584963666	-33.311745	-66.3813	0	0		FE80::3678:D7FF:FE8C:6720	AR	"Mozilla/5.0 (Linux; Android 6.0; Ultra Shadow Build/MRA58K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/79.0.3945.136 Mobile Safari/537.36"	"Flia.EspejoSanchez"	70:4f:57:c7:90:2c	6d0f3ry952xp	2020-03-23	34:78:d7:8c:67:20	
126AC987B1B6600115AC2F7C3A40D285464C9A7E	1584963803	-33.311745	-66.38131	0	0	45.178.0.35	FE80::3678:D7FF:FE8C:6720	AR	"Mozilla/5.0 (Linux; Android 6.0; Ultra Shadow Build/MRA58K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/79.0.3945.136 Mobile Safari/537.36"	"Flia.EspejoSanchez"	70:4f:57:c7:90:2c	6d0f3ry952qw	2020-03-23	34:78:d7:8c:67:20	
126AC987B1B6600115AC2F7C3A40D285464C9A7E	1584969983	-33.311764	-66.38146	0	0	45.178.0.35	FE80::3678:D7FF:FE8C:6720	AR	"Mozilla/5.0 (Linux; Android 6.0; Ultra Shadow Build/MRA58K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/79.0.3945.136 Mobile Safari/537.36"	"Flia.EspejoSanchez"	70:4f:57:c7:90:2c	6d0f3ry2zv7y	2020-03-23	34:78:d7:8c:67:20	
126AC987B1B6600115AC2F7C3A40D285464C9A7E	1584973266	-33.31188	-66.38125	0	0	170.51.160.80	FE80::3678:D7FF:FE8C:6720	AR	"Mozilla/5.0 (Linux; Android 6.0; Ultra Shadow Build/MRA58K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/79.0.3945.136 Mobile Safari/537.36"	"Philips S309"	82:61:8f:91:d4:d3	6d0f3ry8hxrr	2020-03-23	34:78:d7:8c:67:20	
126AC987B1B6600115AC2F7C3A40D285464C9A7E	1584974466	-33.31173	-66.3813	0	0	170.51.160.80	FE80::3678:D7FF:FE8C:6720	AR	"Mozilla/5.0 (Linux; Android 6.0; Ultra Shadow Build/MRA58K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/79.0.3945.136 Mobile Safari/537.36"	"Philips S309"	82:61:8f:91:d4:d3	6d0f3ry957z0	2020-03-23	34:78:d7:8c:67:20	
126AC987B1B6600115AC2F7C3A40D285464C9A7E	1584977216	-33.31175	-66.3813	0	0		FE80::3678:D7FF:FE8C:6720	AR	"Mozilla/5.0 (Linux; Android 6.0; Ultra Shadow Build/MRA58K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/79.0.3945.136 Mobile Safari/537.36"	"Philips S309"	82:61:8f:91:d4:d3	6d0f3ry8gxcz	2020-03-23	34:78:d7:8c:67:20	
126AC987B1B6600115AC2F7C3A40D285464C9A7E	1584979282	-33.31158	-66.38138	0	0	170.51.160.80	FE80::3678:D7FF:FE8C:6720	AR	"Mozilla/5.0 (Linux; Android 6.0; Ultra Shadow Build/MRA58K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/79.0.3945.136 Mobile Safari/537.36"	"Philips S309"	82:61:8f:91:d4:d3	6d0f3ry9cz1z	2020-03-23	34:78:d7:8c:67:20	
126AC987B1B6600115AC2F7C3A40D285464C9A7E	1584992454	-33.31177	-66.381584	0	0		FE80::3678:D7FF:FE8C:6720	AR	"Mozilla/5.0 (Linux; Android 6.0; Ultra Shadow Build/MRA58K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/79.0.3945.136 Mobile Safari/537.36"	"Philips S309"	82:61:8f:91:d4:d3	6d0f3ry2ugqp	2020-03-23	34:78:d7:8c:67:20	
126AC987B1B6600115AC2F7C3A40D285464C9A7E	1584995143	-33.311882	-66.38126	0	0.0065104356	170.51.172.50	FE80::3678:D7FF:FE8C:6720	AR	"Mozilla/5.0 (Linux; Android 6.0; Ultra Shadow Build/MRA58K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/79.0.3945.136 Mobile Safari/537.36"	"Philips S309"	82:61:8f:91:d4:d3	6d0f3ry8hrpb	2020-03-23	34:78:d7:8c:67:20	
126AC987B1B6600115AC2F7C3A40D285464C9A7E	1584996863	-33.31187	-66.381645	0	0	186.12.96.156	FE80::3678:D7FF:FE8C:6720	AR	"Mozilla/5.0 (Linux; Android 6.0; Ultra Shadow Build/MRA58K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/79.0.3945.136 Mobile Safari/537.36"	<unknown ssid>		6d0f3ry2797x	2020-03-23	34:78:d7:8c:67:20	
126AC987B1B6600115AC2F7C3A40D285464C9A7E	1584998465	-33.311356	-66.38149	0	0		FE80::3678:D7FF:FE8C:6720	AR	"Mozilla/5.0 (Linux; Android 6.0; Ultra Shadow Build/MRA58K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/79.0.3945.136 Mobile Safari/537.36"	<unknown ssid>		6d0f3ry7r17r	2020-03-23	34:78:d7:8c:67:20	
3C680E52116BB307C93AD98CBCA4641702F55C0F	1584924158	-34.59076	-58.397526	24.6	-1	181.29.51.183		AR	13.3.1			69y7pnunnzrg	2020-03-23		
3C680E52116BB307C93AD98CBCA4641702F55C0F	1584932785	-34.59076	-58.397552	24.8	-1	181.29.51.183		AR	13.3.1			69y7pnunnr7e	2020-03-23		
3C680E52116BB307C93AD98CBCA4641702F55C0F	1584935264	-34.59073	-58.397522	24.6	-1	181.29.51.183		AR	13.3.1			69y7pnunrjhk	2020-03-23		
3C680E52116BB307C93AD98CBCA4641702F55C0F	1584941171	-34.590763	-58.39756	24.8	-1	181.29.51.183		AR	13.3.1			69y7pnunnnpz	2020-03-23		
3C680E52116BB307C93AD98CBCA4641702F55C0F	1584976693	-34.590744	-58.397533	24.6	-1	181.29.51.183		AR	13.3.1			69y7pnunqcf8	2020-03-23		
3C680E52116BB307C93AD98CBCA4641702F55C0F	1584981799	-34.590782	-58.39757	24.6	-1	181.29.51.183		AR	13.3.1			69y7pnunjfvs	2020-03-23		
3C680E52116BB307C93AD98CBCA4641702F55C0F	1584983030	-34.590813	-58.397594	25	-1	181.29.51.183		AR	13.3.1			69y7pnujvkvv	2020-03-23		
3C680E52116BB307C93AD98CBCA4641702F55C0F	1584996612	-34.59081	-58.397594	24.6	-1	181.29.51.183		AR	13.3.1			69y7pnujvqh2	2020-03-23		
3C680E52116BB307C93AD98CBCA4641702F55C0F	1584998543	-34.59071	-58.397533	24.4	-1	181.29.51.183		AR	13.3.1			69y7pnunwb3z	2020-03-23		
BBECE3A06E83CD59503C2D2CBCAA274F198639DA	1584922842	-31.049946	-64.47952	0	0	200.105.111.38		AR	7.0			6d6pkex2ynss	2020-03-23		
BBECE3A06E83CD59503C2D2CBCAA274F198639DA	1584924066	-31.049946	-64.47952	0	0	200.105.111.38		AR	7.0			6d6pkex2ynss	2020-03-23		
BBECE3A06E83CD59503C2D2CBCAA274F198639DA	1584924069	-31.049946	-64.47952	0	0	200.105.111.38		AR	7.0			6d6pkex2ynss	2020-03-23		
BBECE3A06E83CD59503C2D2CBCAA274F198639DA	1584928223	-31.049946	-64.47952	0	0	200.105.111.38		AR	7.0			6d6pkex2ynss	2020-03-23		
BBECE3A06E83CD59503C2D2CBCAA274F198639DA	1584930768	-31.049946	-64.47952	1098.4	0	200.105.111.38		AR	7.0			6d6pkex2ynss	2020-03-23		
BBECE3A06E83CD59503C2D2CBCAA274F198639DA	1584934207	-31.049353	-64.47967	1020.2	0	200.105.111.38		AR	7.0			6d6pkexk6v6d	2020-03-23		
BBECE3A06E83CD59503C2D2CBCAA274F198639DA	1584938719	-31.049946	-64.47952	0	0	200.105.111.38		AR	7.0			6d6pkex2ynss	2020-03-23		
BBECE3A06E83CD59503C2D2CBCAA274F198639DA	1584943039	-31.049946	-64.47952	0	0	200.105.111.38		AR	7.0			6d6pkex2ynss	2020-03-23		
BBECE3A06E83CD59503C2D2CBCAA274F198639DA	1584947614	-31.049946	-64.47952	0	0	200.105.111.38		AR	7.0			6d6pkex2ynss	2020-03-23		
BBECE3A06E83CD59503C2D2CBCAA274F198639DA	1584953336	-31.049946	-64.47952	0	0	200.105.111.38		AR	7.0			6d6pkex2ynss	2020-03-23		
BBECE3A06E83CD59503C2D2CBCAA274F198639DA	1584960905	-31.054535	-64.4892	1078	7.8141537	186.12.100.166		AR	7.0			6d6pkd8qhz60	2020-03-23		
BBECE3A06E83CD59503C2D2CBCAA274F198639DA	1584962616	-31.108648	-64.48482	938.69995	0	186.12.100.166		AR	7.0			6d6ph8gdfzds	2020-03-23		
BBECE3A06E83CD59503C2D2CBCAA274F198639DA	1584965811	-31.107767	-64.48383	0	0	186.12.100.166		AR	7.0			6d6ph9h21gb7	2020-03-23		
BBECE3A06E83CD59503C2D2CBCAA274F198639DA	1584965870	-31.102585	-64.482956	971.1	0.0212874	186.12.100.166		AR	7.0			6d6ph9uyq4jf	2020-03-23		
BBECE3A06E83CD59503C2D2CBCAA274F198639DA	1584966007	-31.09661	-64.486145	120.9	9.726102	186.12.100.166		AR	7.0			6d6phe495gv4	2020-03-23		
BBECE3A06E83CD59503C2D2CBCAA274F198639DA	1584966052	-31.092064	-64.48682	164	10.371755	186.12.100.166		AR	7.0			6d6phef5s75p	2020-03-23		
BBECE3A06E83CD59503C2D2CBCAA274F198639DA	1584966189	-31.09223	-64.48039	472.7	1.5728889	186.12.100.166		AR	7.0			6d6pheyf9u7u	2020-03-23		
BBECE3A06E83CD59503C2D2CBCAA274F198639DA	1584966842	-31.053345	-64.499405	1034.8	2.4994912	186.12.100.166		AR	7.0			6d6pk6bvnuut	2020-03-23		
BBECE3A06E83CD59503C2D2CBCAA274F198639DA	1584966887	-31.052397	-64.498436	1048.4	0.00007753305	186.12.100.166		AR	7.0			6d6pk71dtmxe	2020-03-23		
BBECE3A06E83CD59503C2D2CBCAA274F198639DA	1584967388	-31.053112	-64.49628	1033.8	1.0805852e-16	186.12.100.166		AR	7.0			6d6pk6gnxb3j	2020-03-23		
BBECE3A06E83CD59503C2D2CBCAA274F198639DA	1584967754	-31.04989	-64.479416	1066.8	4.2655902e-8	200.105.111.38		AR	7.0			6d6pkex928uz	2020-03-23		
BBECE3A06E83CD59503C2D2CBCAA274F198639DA	1584967934	-31.049858	-64.47951	1068.9	1.7302623e-16	200.105.111.38		AR	7.0			6d6pkex3qwuk	2020-03-23		
BBECE3A06E83CD59503C2D2CBCAA274F198639DA	1584968207	-31.049858	-64.47951	1068.9	0	200.105.111.38		AR	7.0			6d6pkex3qwuk	2020-03-23		
BBECE3A06E83CD59503C2D2CBCAA274F198639DA	1584968299	-31.049934	-64.47945	1078.6	4.4416624e-16	200.105.111.38		AR	7.0			6d6pkex90095	2020-03-23		
BBECE3A06E83CD59503C2D2CBCAA274F198639DA	1584971578	-31.04981	-64.47945	1091.8	1.2248743	200.105.111.38		AR	7.0			6d6pkex3xzwk	2020-03-23		
BBECE3A06E83CD59503C2D2CBCAA274F198639DA	1584976221	-31.04995	-64.47921	1099.3	0.42177397	200.105.111.38		AR	7.0			6d6pkex8vqp2	2020-03-23		
BBECE3A06E83CD59503C2D2CBCAA274F198639DA	1584982718	-31.04998	-64.47948	1119.4	0.004812592	200.105.111.38		AR	7.0			6d6pkex2z249	2020-03-23		
BBECE3A06E83CD59503C2D2CBCAA274F198639DA	1584985917	-31.049406	-64.4742	13.4	0	200.105.111.38		AR	7.0			6d6pkgek4704	2020-03-23		
